key,track_artist,energy,track_id,liveness,speechiness,track_popularity,playlist_subgenre,time_signature,track_href,valence,id,track_album_release_date,uri,danceability,tempo,playlist_name,track_album_name,duration_ms,analysis_url,instrumentalness,type,track_album_id,playlist_genre,track_name,playlist_id,acousticness,loudness,mode
0,Maná,0.898,0vyEatwgB5xaBkmyXWqf3x,0.0686,0.0367,48,spanish,4,https://api.spotify.com/v1/tracks/0vyEatwgB5xaBkmyXWqf3x,0.462,0vyEatwgB5xaBkmyXWqf3x,2010-03-16,spotify:track:0vyEatwgB5xaBkmyXWqf3x,0.527,162.058,Spanish Rock Classics,Six Pack: Maná - EP,317627,https://api.spotify.com/v1/audio-analysis/0vyEatwgB5xaBkmyXWqf3x,0,audio_features,7gBsvCKyShR2OQ6h0RXF28,rock,Labios Compartidos,4pJvzaBmfEjNSEva1k2fkD,0.027,-3.624,0
4,Tristeza,0.52,26gxrkeqWCDh4JJCAhEw7x,0.142,0.0395,16,post-rock,4,https://api.spotify.com/v1/tracks/26gxrkeqWCDh4JJCAhEw7x,0.306,26gxrkeqWCDh4JJCAhEw7x,1999,spotify:track:26gxrkeqWCDh4JJCAhEw7x,0.426,124.082,Post-Rock Essentials,Spine And Sensory (Expanded And Remastered),354173,https://api.spotify.com/v1/audio-analysis/26gxrkeqWCDh4JJCAhEw7x,0.86,audio_features,6fYcfqLS4HumMAdPHpH9Z6,rock,A Little Distance,0UqyFOf5XlsFXPDvZZTwjc,0.17,-7.981,1
0,"Hildá Länsman, Tuomas Norvio",0.694,5GOslFje4LJbJiMT4TfXpl,0.0977,0.064,14,indigenous,4,https://api.spotify.com/v1/tracks/5GOslFje4LJbJiMT4TfXpl,0.236,5GOslFje4LJbJiMT4TfXpl,2024-09-20,spotify:track:5GOslFje4LJbJiMT4TfXpl,0.727,139.019,Indigenous Beats,Vizardit,269000,https://api.spotify.com/v1/audio-analysis/5GOslFje4LJbJiMT4TfXpl,0.118,audio_features,1T8zqrK1dACnjDWICATKGH,world,Vizardit,24xb9b1D4DUr8nUBvl01P7,0.0639,-10.218,1
1,"DKD Dancers, DASH, K.Clevenger",0.486,3fj6daqmLeXpz7N4vSklgZ,0.426,0.0324,17,indigenous,4,https://api.spotify.com/v1/tracks/3fj6daqmLeXpz7N4vSklgZ,0.0391,3fj6daqmLeXpz7N4vSklgZ,2017-11-14,spotify:track:3fj6daqmLeXpz7N4vSklgZ,0.701,94.993,Indigenous Beats,Raven Strut (DASH Remix),219170,https://api.spotify.com/v1/audio-analysis/3fj6daqmLeXpz7N4vSklgZ,0.0779,audio_features,5qw6x7TFWRXOrMeW9by9VU,world,Raven Strut (feat. K.Clevenger) - DASH Remix,24xb9b1D4DUr8nUBvl01P7,0.00319,-9.322,1
6,"Boogey the Beat, Young Spirit, Drezus, Pj Vegas",0.871,7jiXHIRCaDtvVwKms0WLuF,0.0499,0.243,28,indigenous,4,https://api.spotify.com/v1/tracks/7jiXHIRCaDtvVwKms0WLuF,0.467,7jiXHIRCaDtvVwKms0WLuF,2023-05-12,spotify:track:7jiXHIRCaDtvVwKms0WLuF,0.867,108.028,Indigenous Beats,Cousins,226667,https://api.spotify.com/v1/audio-analysis/7jiXHIRCaDtvVwKms0WLuF,0.0282,audio_features,1wnZuVgCUAAbVjqbiK8zkM,world,Tapwe,24xb9b1D4DUr8nUBvl01P7,0.00213,-3.851,0
7,"Jens Kleist, JASMIN, Da Bartali Crew",0.802,2TrbkrW81KopRTmIjhcUWk,0.0905,0.179,12,indigenous,4,https://api.spotify.com/v1/tracks/2TrbkrW81KopRTmIjhcUWk,0.705,2TrbkrW81KopRTmIjhcUWk,2020-11-13,spotify:track:2TrbkrW81KopRTmIjhcUWk,0.729,96.015,Indigenous Beats,Nuivunga,233177,https://api.spotify.com/v1/audio-analysis/2TrbkrW81KopRTmIjhcUWk,4.42e-06,audio_features,5cuhsJr2D3VIVIkkiRycD8,world,Nuivunga - GFD Collective,24xb9b1D4DUr8nUBvl01P7,0.0924,-6.346,1
7,Miss Kaninna,0.709,2rg7VE22RwEfvFkLYJwfeY,0.0657,0.109,6,indigenous,4,https://api.spotify.com/v1/tracks/2rg7VE22RwEfvFkLYJwfeY,0.642,2rg7VE22RwEfvFkLYJwfeY,2023-05-04,spotify:track:2rg7VE22RwEfvFkLYJwfeY,0.806,102.921,Indigenous Beats,Blak Britney,153636,https://api.spotify.com/v1/audio-analysis/2rg7VE22RwEfvFkLYJwfeY,0.102,audio_features,53qFc9lbBsEXdSdMbcxQsc,world,Blak Britney,24xb9b1D4DUr8nUBvl01P7,0.00419,-5.612,1
1,"Baker Boy, JessB",0.878,5mHA6UCBRsgjWPRDmZQ8uO,0.122,0.185,35,indigenous,4,https://api.spotify.com/v1/tracks/5mHA6UCBRsgjWPRDmZQ8uO,0.53,5mHA6UCBRsgjWPRDmZQ8uO,2021-10-15,spotify:track:5mHA6UCBRsgjWPRDmZQ8uO,0.825,119.963,Indigenous Beats,Gela,179547,https://api.spotify.com/v1/audio-analysis/5mHA6UCBRsgjWPRDmZQ8uO,2.42e-05,audio_features,6U4EyQWAc1wCohtIV3wBqz,world,Meditjin,24xb9b1D4DUr8nUBvl01P7,0.0657,-3.356,1
0,Tjaka,0.917,1ubr6yrnogCV6BSibWl6oa,0.239,0.0803,16,indigenous,4,https://api.spotify.com/v1/tracks/1ubr6yrnogCV6BSibWl6oa,0.798,1ubr6yrnogCV6BSibWl6oa,2022-08-16,spotify:track:1ubr6yrnogCV6BSibWl6oa,0.85,120.006,Indigenous Beats,Break It Down,202396,https://api.spotify.com/v1/audio-analysis/1ubr6yrnogCV6BSibWl6oa,0.000101,audio_features,2uGwrOQcdmn0DYx8hCAn2J,world,Break It Down,24xb9b1D4DUr8nUBvl01P7,0.138,-4.932,1
1,ABAO阿爆,0.821,1pTvok19iqywOI7Rjc2UGy,0.177,0.0415,13,indigenous,4,https://api.spotify.com/v1/tracks/1pTvok19iqywOI7Rjc2UGy,0.648,1pTvok19iqywOI7Rjc2UGy,2019-12-30,spotify:track:1pTvok19iqywOI7Rjc2UGy,0.58,100.061,Indigenous Beats,kinakaian 母親的舌頭,182344,https://api.spotify.com/v1/audio-analysis/1pTvok19iqywOI7Rjc2UGy,8.71e-05,audio_features,0vS4OUeqldAuxJCETTDpR6,world,uduli 跳一波,24xb9b1D4DUr8nUBvl01P7,0.00315,-6.599,0
7,DJ Shub,0.831,7Kn6nJAsSRPyYVE5Jnu8Qq,0.2,0.262,11,indigenous,4,https://api.spotify.com/v1/tracks/7Kn6nJAsSRPyYVE5Jnu8Qq,0.698,7Kn6nJAsSRPyYVE5Jnu8Qq,2023-11-03,spotify:track:7Kn6nJAsSRPyYVE5Jnu8Qq,0.844,125.012,Indigenous Beats,Half Breed (Remix),286695,https://api.spotify.com/v1/audio-analysis/7Kn6nJAsSRPyYVE5Jnu8Qq,0.00012,audio_features,1uHMLe3DT3WTYdD98k0mGK,world,Half Breed - Remix,24xb9b1D4DUr8nUBvl01P7,0.00688,-5.561,1
6,Yoni Z,0.927,3TGZ3Cg97MqvnPvvVUMEAf,0.327,0.107,33,jewish,4,https://api.spotify.com/v1/tracks/3TGZ3Cg97MqvnPvvVUMEAf,0.442,3TGZ3Cg97MqvnPvvVUMEAf,2024-03-15,spotify:track:3TGZ3Cg97MqvnPvvVUMEAf,0.6,141.961,Jewish Music,AVINU CHAI (AM YISRAEL CHAI),185284,https://api.spotify.com/v1/audio-analysis/3TGZ3Cg97MqvnPvvVUMEAf,0.00581,audio_features,75G2j0YwpuH6ZoZ7M3cItc,world,AVINU CHAI (AM YISRAEL CHAI),7EfsOl6KoNLCFrnAtLT7Ms,0.025,-4.776,1
8,"K3LZ, Eli Levin",0.907,3kefCqPLw1TZejAlSzRNAl,0.112,0.0648,27,jewish,4,https://api.spotify.com/v1/tracks/3kefCqPLw1TZejAlSzRNAl,0.336,3kefCqPLw1TZejAlSzRNAl,2023-01-24,spotify:track:3kefCqPLw1TZejAlSzRNAl,0.684,115.087,Jewish Music,Lech Lecha (K3LZ Remix),208719,https://api.spotify.com/v1/audio-analysis/3kefCqPLw1TZejAlSzRNAl,0.000175,audio_features,5bycf9mZ31qO5P5lYqYPsv,world,Lech Lecha (K3LZ Remix),7EfsOl6KoNLCFrnAtLT7Ms,0.346,-3.949,1
5,TAI,0.59,73ErMXmHYzAi4SsszbC1Mr,0.15,0.0336,42,jewish,1,https://api.spotify.com/v1/tracks/73ErMXmHYzAi4SsszbC1Mr,0.563,73ErMXmHYzAi4SsszbC1Mr,2024-09-02,spotify:track:73ErMXmHYzAi4SsszbC1Mr,0.377,78.459,Jewish Music,The Rain,171429,https://api.spotify.com/v1/audio-analysis/73ErMXmHYzAi4SsszbC1Mr,0,audio_features,08zqxD66fBiahOukOpK3lz,world,The Rain,7EfsOl6KoNLCFrnAtLT7Ms,0.514,-4.164,1
1,נהוראי אריאלי,0.465,5B8D53ONDHlcFOxTLdnul2,0.103,0.057,32,jewish,4,https://api.spotify.com/v1/tracks/5B8D53ONDHlcFOxTLdnul2,0.652,5B8D53ONDHlcFOxTLdnul2,2022-03-26,spotify:track:5B8D53ONDHlcFOxTLdnul2,0.794,110.014,Jewish Music,תלוי בנו,158690,https://api.spotify.com/v1/audio-analysis/5B8D53ONDHlcFOxTLdnul2,1.37e-06,audio_features,5xzdhrsHY2tebr6xQKWqmg,world,תלוי בנו,7EfsOl6KoNLCFrnAtLT7Ms,0.751,-8.144,0
4,Ishay Ribo,0.513,0Qalm9XFXxkZYZqWgc5e0r,0.0811,0.0464,46,jewish,4,https://api.spotify.com/v1/tracks/0Qalm9XFXxkZYZqWgc5e0r,0.82,0Qalm9XFXxkZYZqWgc5e0r,2024-09-16,spotify:track:0Qalm9XFXxkZYZqWgc5e0r,0.788,99.022,Jewish Music,סוף חמה לבוא,158000,https://api.spotify.com/v1/audio-analysis/0Qalm9XFXxkZYZqWgc5e0r,1.92e-05,audio_features,2SyQETIiAGH9ZnXVoG91oD,world,ארץ ישראל,7EfsOl6KoNLCFrnAtLT7Ms,0.774,-9.877,0
5,"K3LZ, Eli Levin, MOiSHE'LE",0.568,63mMHAiup3XaPewejcoip5,0.104,0.0315,25,jewish,4,https://api.spotify.com/v1/tracks/63mMHAiup3XaPewejcoip5,0.628,63mMHAiup3XaPewejcoip5,2024-03-13,spotify:track:63mMHAiup3XaPewejcoip5,0.806,118.027,Jewish Music,Az Yashir 2.0,184320,https://api.spotify.com/v1/audio-analysis/63mMHAiup3XaPewejcoip5,0.00165,audio_features,4nSYOyoNGvtSJUQAdC4eqV,world,Az Yashir 2.0,7EfsOl6KoNLCFrnAtLT7Ms,0.0462,-11.061,0
2,"Danny Palgon, K3LZ",0.695,1poNFiMFp2mP4q3gPOj4zq,0.0758,0.0402,24,jewish,4,https://api.spotify.com/v1/tracks/1poNFiMFp2mP4q3gPOj4zq,0.422,1poNFiMFp2mP4q3gPOj4zq,2023-10-09,spotify:track:1poNFiMFp2mP4q3gPOj4zq,0.666,120.043,Jewish Music,Eimosai (K3LZ Remix),208000,https://api.spotify.com/v1/audio-analysis/1poNFiMFp2mP4q3gPOj4zq,2.03e-06,audio_features,5rKNfu7YJ2vUPXFZ6if5Ba,world,Eimosai (K3LZ Remix),7EfsOl6KoNLCFrnAtLT7Ms,0.148,-8.157,1
8,"Nissim Black, Oryahh",0.833,1ghVcJTYgNf0FfmDA6rOda,0.103,0.0521,28,jewish,4,https://api.spotify.com/v1/tracks/1ghVcJTYgNf0FfmDA6rOda,0.577,1ghVcJTYgNf0FfmDA6rOda,2023-09-26,spotify:track:1ghVcJTYgNf0FfmDA6rOda,0.55,169.964,Jewish Music,LOVE ME,144191,https://api.spotify.com/v1/audio-analysis/1ghVcJTYgNf0FfmDA6rOda,4.53e-05,audio_features,6BZKwxWUo8av8HxQz1lXLB,world,LOVE ME,7EfsOl6KoNLCFrnAtLT7Ms,0.0523,-5.513,1
10,Dovid Lowy,0.737,7HPUt2ZvpOFxYjeSALF2cU,0.0477,0.0384,24,jewish,4,https://api.spotify.com/v1/tracks/7HPUt2ZvpOFxYjeSALF2cU,0.802,7HPUt2ZvpOFxYjeSALF2cU,2020-05-17,spotify:track:7HPUt2ZvpOFxYjeSALF2cU,0.66,92.006,Jewish Music,BaTachti,245629,https://api.spotify.com/v1/audio-analysis/7HPUt2ZvpOFxYjeSALF2cU,0,audio_features,0E8h5A4COFXEbixsUUEV0W,world,BaTachti,7EfsOl6KoNLCFrnAtLT7Ms,0.536,-4.931,1
1,Zusha,0.766,4bHij9HliWXzJtOgo3ga9J,0.103,0.0774,41,jewish,4,https://api.spotify.com/v1/tracks/4bHij9HliWXzJtOgo3ga9J,0.321,4bHij9HliWXzJtOgo3ga9J,2024-01-31,spotify:track:4bHij9HliWXzJtOgo3ga9J,0.741,126.079,Jewish Music,Brighter,158115,https://api.spotify.com/v1/audio-analysis/4bHij9HliWXzJtOgo3ga9J,4.51e-05,audio_features,3aFVf8ZqKccrJwKcsPn3Yz,world,Brighter,7EfsOl6KoNLCFrnAtLT7Ms,0.129,-7.358,1
2,TAI,0.514,38zFKWDNJN7pGxrk3gF7DM,0.305,0.0344,42,jewish,4,https://api.spotify.com/v1/tracks/38zFKWDNJN7pGxrk3gF7DM,0.49,38zFKWDNJN7pGxrk3gF7DM,2024-02-15,spotify:track:38zFKWDNJN7pGxrk3gF7DM,0.598,120.142,Jewish Music,Ani Maamin,214062,https://api.spotify.com/v1/audio-analysis/38zFKWDNJN7pGxrk3gF7DM,0,audio_features,5i5sowxUsI6Es6pKGwkBpY,world,Ani Maamin,7EfsOl6KoNLCFrnAtLT7Ms,0.461,-4.537,1
7,שמואל,0.69,43gZR2QQkEsU0DESbZUrSm,0.234,0.105,41,jewish,4,https://api.spotify.com/v1/tracks/43gZR2QQkEsU0DESbZUrSm,0.603,43gZR2QQkEsU0DESbZUrSm,2023-03-15,spotify:track:43gZR2QQkEsU0DESbZUrSm,0.747,104.995,Jewish Music,נקודות,220345,https://api.spotify.com/v1/audio-analysis/43gZR2QQkEsU0DESbZUrSm,0,audio_features,3vinKzBIFDmMSWSaNMf7ve,world,נקודות,7EfsOl6KoNLCFrnAtLT7Ms,0.108,-7.22,1
10,"Moshe Lang, Waterbury Mesivta, Sruli, Moyo",0.699,0dn0CTZ8qvSPnBBKXE78K8,0.213,0.0512,21,jewish,4,https://api.spotify.com/v1/tracks/0dn0CTZ8qvSPnBBKXE78K8,0.266,0dn0CTZ8qvSPnBBKXE78K8,2020-03-27,spotify:track:0dn0CTZ8qvSPnBBKXE78K8,0.536,133.069,Jewish Music,Chaneinu,202105,https://api.spotify.com/v1/audio-analysis/0dn0CTZ8qvSPnBBKXE78K8,0,audio_features,6wx0FBwUS6HilGGkvaYXrv,world,Chaneinu,7EfsOl6KoNLCFrnAtLT7Ms,0.59,-6.614,1
2,"DJ Kraz, Isaac Ben",0.57,4IFyCoosdm8yfrxYloSMVu,0.112,0.0448,27,jewish,4,https://api.spotify.com/v1/tracks/4IFyCoosdm8yfrxYloSMVu,0.28,4IFyCoosdm8yfrxYloSMVu,2020-08-27,spotify:track:4IFyCoosdm8yfrxYloSMVu,0.555,127.956,Jewish Music,Before I Go,215484,https://api.spotify.com/v1/audio-analysis/4IFyCoosdm8yfrxYloSMVu,3.51e-05,audio_features,66dGBQjg2oSY7dJegdoLsG,world,Before I Go,7EfsOl6KoNLCFrnAtLT7Ms,0.261,-10.277,1
8,"Thank You Hashem, DJ Farbreng, Moshe Storch, Mikey Mause",0.765,4j1IQROqeL4Qyx2WhG13sz,0.0941,0.0899,26,jewish,4,https://api.spotify.com/v1/tracks/4j1IQROqeL4Qyx2WhG13sz,0.669,4j1IQROqeL4Qyx2WhG13sz,2023-02-21,spotify:track:4j1IQROqeL4Qyx2WhG13sz,0.497,170.115,Jewish Music,Happy Clappy,141000,https://api.spotify.com/v1/audio-analysis/4j1IQROqeL4Qyx2WhG13sz,1.11e-05,audio_features,3seJZAjGJ5oHQtyx2xwi9E,world,Mili Deshtuta - Crazy Stuff,7EfsOl6KoNLCFrnAtLT7Ms,0.113,-3.308,1
8,"Yossi Newman, Aryeh Barnett",0.603,2zCZfgW4PEiAxTeMKBdZU7,0.311,0.0862,25,jewish,4,https://api.spotify.com/v1/tracks/2zCZfgW4PEiAxTeMKBdZU7,0.841,2zCZfgW4PEiAxTeMKBdZU7,2020-09-23,spotify:track:2zCZfgW4PEiAxTeMKBdZU7,0.752,104.98,Jewish Music,Ki Hu Levado,201429,https://api.spotify.com/v1/audio-analysis/2zCZfgW4PEiAxTeMKBdZU7,3.03e-05,audio_features,08rpaxkM5wKyOuVZYEuOuh,world,Ki Hu Levado,7EfsOl6KoNLCFrnAtLT7Ms,0.19,-5.973,1
6,Nissim Black,0.795,3xn4mVAASBMGbaHwgfdCvE,0.132,0.0402,22,jewish,4,https://api.spotify.com/v1/tracks/3xn4mVAASBMGbaHwgfdCvE,0.628,3xn4mVAASBMGbaHwgfdCvE,2023-08-27,spotify:track:3xn4mVAASBMGbaHwgfdCvE,0.62,75.03,Jewish Music,SCREAM,175200,https://api.spotify.com/v1/audio-analysis/3xn4mVAASBMGbaHwgfdCvE,3.9e-06,audio_features,3Rt7rTkSrCJdKLJA99cxQA,world,SCREAM,7EfsOl6KoNLCFrnAtLT7Ms,0.273,-4.835,0
10,"K3LZ, Avi Abikhzer",0.41,0AoaiQLBYqfeoLGdpIlkkT,0.367,0.248,20,jewish,4,https://api.spotify.com/v1/tracks/0AoaiQLBYqfeoLGdpIlkkT,0.337,0AoaiQLBYqfeoLGdpIlkkT,2023-07-30,spotify:track:0AoaiQLBYqfeoLGdpIlkkT,0.753,94.993,Jewish Music,Eliyahu Hanavi,154123,https://api.spotify.com/v1/audio-analysis/0AoaiQLBYqfeoLGdpIlkkT,0,audio_features,57RWUWil97diqly8GdHML8,world,Eliyahu Hanavi,7EfsOl6KoNLCFrnAtLT7Ms,0.464,-9.847,0
0,Danny Palgon,0.851,4ZV4lGPEk1pTxfa4tyYtlz,0.0996,0.213,22,jewish,4,https://api.spotify.com/v1/tracks/4ZV4lGPEk1pTxfa4tyYtlz,0.724,4ZV4lGPEk1pTxfa4tyYtlz,2020-03-01,spotify:track:4ZV4lGPEk1pTxfa4tyYtlz,0.641,100.028,Jewish Music,Hodu,206553,https://api.spotify.com/v1/audio-analysis/4ZV4lGPEk1pTxfa4tyYtlz,0,audio_features,6NMQXJUGToXTxXlmm0X7dz,world,Bou,7EfsOl6KoNLCFrnAtLT7Ms,0.333,-4.552,0
6,TAI,0.471,11cLEdBuPFaeQU0d2LDkBH,0.119,0.0535,35,jewish,4,https://api.spotify.com/v1/tracks/11cLEdBuPFaeQU0d2LDkBH,0.497,11cLEdBuPFaeQU0d2LDkBH,2023-05-11,spotify:track:11cLEdBuPFaeQU0d2LDkBH,0.404,76.934,Jewish Music,Not Today (Dear Yetzer Hara),216585,https://api.spotify.com/v1/audio-analysis/11cLEdBuPFaeQU0d2LDkBH,0,audio_features,4mIvMssx9pV6WiHDn7ss2P,world,Not Today (Dear Yetzer Hara),7EfsOl6KoNLCFrnAtLT7Ms,0.287,-5.848,1
6,A.Y. Bouzaglou,0.705,22i4RWmbiYi3sV4CARsgbj,0.0883,0.052,19,jewish,4,https://api.spotify.com/v1/tracks/22i4RWmbiYi3sV4CARsgbj,0.562,22i4RWmbiYi3sV4CARsgbj,2019-08-15,spotify:track:22i4RWmbiYi3sV4CARsgbj,0.595,159.97,Jewish Music,End of the Tunnel,239664,https://api.spotify.com/v1/audio-analysis/22i4RWmbiYi3sV4CARsgbj,0.000326,audio_features,2G8eLHjovkN7ZPnHOVIuOo,world,End of the Tunnel,7EfsOl6KoNLCFrnAtLT7Ms,0.221,-9.872,0
2,Mordechai Shapiro,0.749,7JaKHKGjvFdNklZUV4xic1,0.143,0.0445,34,jewish,4,https://api.spotify.com/v1/tracks/7JaKHKGjvFdNklZUV4xic1,0.81,7JaKHKGjvFdNklZUV4xic1,2020-09-28,spotify:track:7JaKHKGjvFdNklZUV4xic1,0.798,100.017,Jewish Music,Ein Od Milvado,187800,https://api.spotify.com/v1/audio-analysis/7JaKHKGjvFdNklZUV4xic1,0,audio_features,4JGoROJC5bN8QA79ByKgtW,world,Ein Od Milvado,7EfsOl6KoNLCFrnAtLT7Ms,0.258,-3.585,0
7,iZZy D JaY,0.952,5h95RKlS30sfxJrOMyiwxL,0.332,0.0288,34,jewish,4,https://api.spotify.com/v1/tracks/5h95RKlS30sfxJrOMyiwxL,0.664,5h95RKlS30sfxJrOMyiwxL,2023-05-17,spotify:track:5h95RKlS30sfxJrOMyiwxL,0.654,127.996,Jewish Music,Ad Matai (Blue),158039,https://api.spotify.com/v1/audio-analysis/5h95RKlS30sfxJrOMyiwxL,7.67e-06,audio_features,3UvzAuBuCChWzoMDFTqS8r,world,Ad Matai (Blue),7EfsOl6KoNLCFrnAtLT7Ms,0.00635,-3.017,0
11,Avi Zelinger,0.752,2mYOymfYg9JK9IqWEFXfPy,0.0896,0.0564,20,jewish,4,https://api.spotify.com/v1/tracks/2mYOymfYg9JK9IqWEFXfPy,0.444,2mYOymfYg9JK9IqWEFXfPy,2019-07-15,spotify:track:2mYOymfYg9JK9IqWEFXfPy,0.604,128.046,Jewish Music,Ahalela,223116,https://api.spotify.com/v1/audio-analysis/2mYOymfYg9JK9IqWEFXfPy,0,audio_features,3Meakl5ztIEfAr1A7Sy9Wo,world,Ahalela,7EfsOl6KoNLCFrnAtLT7Ms,0.0331,-5.09,0
2,Dovid Lowy,0.887,0neOUOe7RM9wZ7Kv9FFnsQ,0.162,0.0384,22,jewish,4,https://api.spotify.com/v1/tracks/0neOUOe7RM9wZ7Kv9FFnsQ,0.798,0neOUOe7RM9wZ7Kv9FFnsQ,2018-07-19,spotify:track:0neOUOe7RM9wZ7Kv9FFnsQ,0.738,125.052,Jewish Music,Yom Yom,227500,https://api.spotify.com/v1/audio-analysis/0neOUOe7RM9wZ7Kv9FFnsQ,1.63e-05,audio_features,1yucF4MZLMd59WIsxgQA61,world,Yom Yom,7EfsOl6KoNLCFrnAtLT7Ms,0.604,-4.241,1
6,"Matt Dubb, Itzik Dadya",0.746,72uiajRl5BwGnQXzbgZn3m,0.0968,0.0453,31,jewish,4,https://api.spotify.com/v1/tracks/72uiajRl5BwGnQXzbgZn3m,0.476,72uiajRl5BwGnQXzbgZn3m,2020-05-30,spotify:track:72uiajRl5BwGnQXzbgZn3m,0.607,99.97,Jewish Music,Ana,205424,https://api.spotify.com/v1/audio-analysis/72uiajRl5BwGnQXzbgZn3m,3.79e-06,audio_features,6HQr9AVKX8WfylHpenap71,world,Ana,7EfsOl6KoNLCFrnAtLT7Ms,0.0334,-5.512,1
7,Matt Dubb,0.873,1vTFzj5C63vwefubIUG3ck,0.0686,0.051,19,jewish,4,https://api.spotify.com/v1/tracks/1vTFzj5C63vwefubIUG3ck,0.64,1vTFzj5C63vwefubIUG3ck,2020-12-19,spotify:track:1vTFzj5C63vwefubIUG3ck,0.596,120.005,Jewish Music,Tzur,198077,https://api.spotify.com/v1/audio-analysis/1vTFzj5C63vwefubIUG3ck,0.000195,audio_features,560UUaIl23TppQPG1Z4B25,world,Tzur,7EfsOl6KoNLCFrnAtLT7Ms,0.0417,-2.956,0
8,DeScribe,0.725,2xQQmd2DxjdtN2s1sxdtYn,0.051,0.0757,30,jewish,4,https://api.spotify.com/v1/tracks/2xQQmd2DxjdtN2s1sxdtYn,0.847,2xQQmd2DxjdtN2s1sxdtYn,2017-03-27,spotify:track:2xQQmd2DxjdtN2s1sxdtYn,0.689,160.037,Jewish Music,So Alive E.P.,210704,https://api.spotify.com/v1/audio-analysis/2xQQmd2DxjdtN2s1sxdtYn,0,audio_features,5ataFyI01ioDD0njpSLCH8,world,Set Me Free,7EfsOl6KoNLCFrnAtLT7Ms,0.0334,-7.246,1
11,Mendy Piamenta,0.752,5sNqD4tsBksPSCuZnbWoeR,0.123,0.0878,29,jewish,4,https://api.spotify.com/v1/tracks/5sNqD4tsBksPSCuZnbWoeR,0.29,5sNqD4tsBksPSCuZnbWoeR,2019-01-28,spotify:track:5sNqD4tsBksPSCuZnbWoeR,0.768,99.984,Jewish Music,Yesh Kan,218210,https://api.spotify.com/v1/audio-analysis/5sNqD4tsBksPSCuZnbWoeR,0,audio_features,44iJmYrrTfKVpgCKKv6AO2,world,Yesh Kan,7EfsOl6KoNLCFrnAtLT7Ms,0.0808,-4.353,1
2,Duvie Shapiro,0.855,6bDD9MwLc9RP1DvlUCCfxh,0.0362,0.0487,31,jewish,4,https://api.spotify.com/v1/tracks/6bDD9MwLc9RP1DvlUCCfxh,0.764,6bDD9MwLc9RP1DvlUCCfxh,2019-12-29,spotify:track:6bDD9MwLc9RP1DvlUCCfxh,0.589,75.03,Jewish Music,This Is My Home,202400,https://api.spotify.com/v1/audio-analysis/6bDD9MwLc9RP1DvlUCCfxh,0,audio_features,0g3SgqqS4IK18grhiiCjK2,world,This Is My Home,7EfsOl6KoNLCFrnAtLT7Ms,0.0649,-5.196,1
7,"DJ Kraz, Aryeh Kunstler",0.782,07CzWkGY8lDu1VkYx4qG1d,0.231,0.0432,23,jewish,4,https://api.spotify.com/v1/tracks/07CzWkGY8lDu1VkYx4qG1d,0.706,07CzWkGY8lDu1VkYx4qG1d,2020-05-11,spotify:track:07CzWkGY8lDu1VkYx4qG1d,0.489,179.878,Jewish Music,Closer,261324,https://api.spotify.com/v1/audio-analysis/07CzWkGY8lDu1VkYx4qG1d,1.08e-05,audio_features,69y2oMdzJWAbmkeFx0tX4L,world,Closer,7EfsOl6KoNLCFrnAtLT7Ms,0.28,-6.278,1
2,Ari Goldwag,0.844,1hdzCo8j18jrBmyWEQVQxw,0.266,0.0471,21,jewish,4,https://api.spotify.com/v1/tracks/1hdzCo8j18jrBmyWEQVQxw,0.651,1hdzCo8j18jrBmyWEQVQxw,2020-07-31,spotify:track:1hdzCo8j18jrBmyWEQVQxw,0.593,159.915,Jewish Music,Yesh Li Hakol,199994,https://api.spotify.com/v1/audio-analysis/1hdzCo8j18jrBmyWEQVQxw,0,audio_features,5ApaAb3X7HPN8MV5kQJv4Q,world,Zeh Keili,7EfsOl6KoNLCFrnAtLT7Ms,0.598,-3.197,1
8,Mordechai Shapiro,0.73,1xqvKYQCLASKZAALZTXwUR,0.139,0.0482,32,jewish,4,https://api.spotify.com/v1/tracks/1xqvKYQCLASKZAALZTXwUR,0.691,1xqvKYQCLASKZAALZTXwUR,2016-03-14,spotify:track:1xqvKYQCLASKZAALZTXwUR,0.677,92.06,Jewish Music,Kol Haderech,223164,https://api.spotify.com/v1/audio-analysis/1xqvKYQCLASKZAALZTXwUR,0,audio_features,1sPkeyDW5wTzuJipCmPJqL,world,Schar Mitzvah,7EfsOl6KoNLCFrnAtLT7Ms,0.378,-5.798,1
2,DeScribe,0.874,7uQGPK8UM5CBr9L2ZqEKrA,0.13,0.0557,27,jewish,4,https://api.spotify.com/v1/tracks/7uQGPK8UM5CBr9L2ZqEKrA,0.535,7uQGPK8UM5CBr9L2ZqEKrA,2017-03-27,spotify:track:7uQGPK8UM5CBr9L2ZqEKrA,0.648,128.045,Jewish Music,So Alive E.P.,192627,https://api.spotify.com/v1/audio-analysis/7uQGPK8UM5CBr9L2ZqEKrA,0,audio_features,5ataFyI01ioDD0njpSLCH8,world,So Alive,7EfsOl6KoNLCFrnAtLT7Ms,0.00054,-6.135,0
