track_name,valence,playlist_name,energy,id,speechiness,tempo,playlist_genre,track_id,track_album_release_date,mode,danceability,instrumentalness,time_signature,loudness,track_album_id,track_popularity,uri,duration_ms,track_href,track_artist,key,playlist_subgenre,acousticness,liveness,analysis_url,type,track_album_name,playlist_id
King of the Road,0.672,Classic Country,0.405,1UKtFpdPEJIgU0rFchWKqt,0.0389,118.245,country,1UKtFpdPEJIgU0rFchWKqt,2022-04-20,1,0.686,0,4,-9.472,3XpzzPadN3XadIfniabykg,25,spotify:track:1UKtFpdPEJIgU0rFchWKqt,141119,https://api.spotify.com/v1/tracks/1UKtFpdPEJIgU0rFchWKqt,George Claymon,11,classic,0.611,0.105,https://api.spotify.com/v1/audio-analysis/1UKtFpdPEJIgU0rFchWKqt,audio_features,Country Music Oldies: Best Old Country Songs & Golden Classic Country Hits 60'S 70'S 80'S,5AgNIKN8i20irzvQ7CTO68
Sparks Down,0.113,Chill Lofi Study Beats,0.254,4HfrXnXrj1fyTnNRdTMLqy,0.0719,140.014,lofi,4HfrXnXrj1fyTnNRdTMLqy,2024-03-08,1,0.845,0.862,4,-16.845,5ADGHmXhf1EWZZvmjxnC0h,46,spotify:track:4HfrXnXrj1fyTnNRdTMLqy,138915,https://api.spotify.com/v1/tracks/4HfrXnXrj1fyTnNRdTMLqy,KiddoCalvin,4,chill,0.786,0.112,https://api.spotify.com/v1/audio-analysis/4HfrXnXrj1fyTnNRdTMLqy,audio_features,Sparks Down,37i9dQZF1DX8Uebhn9wzrS
"Symphony No. 3 in F Major, Op. 90: I. Allegro con brio - Un poco sostenuto - Tempo I",0.0618,Classical Essentials,0.0984,7vJhOBgOkXyEJvw1vsU6HB,0.0369,175.886,classical,7vJhOBgOkXyEJvw1vsU6HB,2013-01-01,1,0.159,0.893,3,-16.326,0D8FPBeT77NdsjiwuSd103,35,spotify:track:7vJhOBgOkXyEJvw1vsU6HB,703720,https://api.spotify.com/v1/tracks/7vJhOBgOkXyEJvw1vsU6HB,"Johannes Brahms, Gewandhausorchester, Riccardo Chailly",5,essential,0.976,0.0854,https://api.spotify.com/v1/audio-analysis/7vJhOBgOkXyEJvw1vsU6HB,audio_features,Brahms: The Symphonies,37i9dQZF1DWWEJlAGA9gs0
Both Ways,0.413,RapCaviar,0.396,2FRc9wqgIjg2E3bH13ww6U,0.283,78.022,hip-hop,2FRc9wqgIjg2E3bH13ww6U,2024-10-14,0,0.726,0,4,-9.121,51ojViy1d9Siz28EF08d49,73,spotify:track:2FRc9wqgIjg2E3bH13ww6U,197428,https://api.spotify.com/v1/tracks/2FRc9wqgIjg2E3bH13ww6U,Juice WRLD,5,modern,0.269,0.527,https://api.spotify.com/v1/audio-analysis/2FRc9wqgIjg2E3bH13ww6U,audio_features,The Pre-Party (Extended),37i9dQZF1DX0XUsuxWHRQd
Windows,0.468,Jazz Classics,0.344,0m8tSPLHhjhGToD6LW0RPp,0.0369,108.489,jazz,0m8tSPLHhjhGToD6LW0RPp,1993-01-01,1,0.503,0.381,4,-19.024,42yiUOGntY4V5W3rf7Glus,41,spotify:track:0m8tSPLHhjhGToD6LW0RPp,191933,https://api.spotify.com/v1/tracks/0m8tSPLHhjhGToD6LW0RPp,Chick Corea,1,classic,0.673,0.096,https://api.spotify.com/v1/audio-analysis/0m8tSPLHhjhGToD6LW0RPp,audio_features,The Best Of Chick Corea,37i9dQZF1DXbITWG1ZJKYt
A Good Evening,0.179,Chill Lofi Study Beats,0.0505,2JJG2VeY1SMNS9ZqVnVZoV,0.0621,119.96,lofi,2JJG2VeY1SMNS9ZqVnVZoV,2022-10-13,0,0.79,0.926,4,-20.381,6euHSUaffo1PSTtmRF1lNx,39,spotify:track:2JJG2VeY1SMNS9ZqVnVZoV,132134,https://api.spotify.com/v1/tracks/2JJG2VeY1SMNS9ZqVnVZoV,Secret Corner,11,chill,0.712,0.354,https://api.spotify.com/v1/audio-analysis/2JJG2VeY1SMNS9ZqVnVZoV,audio_features,A Good Evening,37i9dQZF1DX8Uebhn9wzrS
Speak No Evil - Remastered1998/Rudy Van Gelder Edition,0.517,Jazz Classics,0.632,0qxiaagtTvTeNvzxHHc441,0.0406,106.338,jazz,0qxiaagtTvTeNvzxHHc441,1966-06-01,0,0.459,0,3,-7.153,27Rl7A8jXEQOkIfUKOa6ZU,43,spotify:track:0qxiaagtTvTeNvzxHHc441,503787,https://api.spotify.com/v1/tracks/0qxiaagtTvTeNvzxHHc441,Wayne Shorter,5,classic,0.612,0.274,https://api.spotify.com/v1/audio-analysis/0qxiaagtTvTeNvzxHHc441,audio_features,Speak No Evil (The Rudy Van Gelder Edition),37i9dQZF1DXbITWG1ZJKYt
memories we memories we share,0.149,Chill Lofi Study Beats,0.0851,44cZtxOv8dYUpYPtxLkVRA,0.0338,52.981,lofi,44cZtxOv8dYUpYPtxLkVRA,2024-11-10,1,0.426,0.895,3,-22.934,19yj9XW6biEBOq1BV9UtNJ,42,spotify:track:44cZtxOv8dYUpYPtxLkVRA,124398,https://api.spotify.com/v1/tracks/44cZtxOv8dYUpYPtxLkVRA,Zupa Fitz,1,chill,0.961,0.11,https://api.spotify.com/v1/audio-analysis/44cZtxOv8dYUpYPtxLkVRA,audio_features,memories we memories we share,37i9dQZF1DX8Uebhn9wzrS
Nemo,0.375,Metal Essentials,0.744,2edSHS8PhbiPgLxQhMpMkO,0.0351,125.058,metal,2edSHS8PhbiPgLxQhMpMkO,2004-06-07,1,0.491,0.000102,4,-6.306,2vaeoAzATVgE2npjBCnH5x,0,spotify:track:2edSHS8PhbiPgLxQhMpMkO,279373,https://api.spotify.com/v1/tracks/2edSHS8PhbiPgLxQhMpMkO,Nightwish,3,classic,0.000158,0.325,https://api.spotify.com/v1/audio-analysis/2edSHS8PhbiPgLxQhMpMkO,audio_features,Once,37i9dQZF1DWWOaP4H0w5b0
Taste,0.721,Global Top 50,0.907,5G2f63n7IPVPPjfNIGih7Q,0.064,112.964,pop,5G2f63n7IPVPPjfNIGih7Q,2024-08-23,1,0.674,0,4,-4.086,3iPSVi54hsacKKl1xIR2eH,93,spotify:track:5G2f63n7IPVPPjfNIGih7Q,157280,https://api.spotify.com/v1/tracks/5G2f63n7IPVPPjfNIGih7Q,Sabrina Carpenter,3,global,0.101,0.297,https://api.spotify.com/v1/audio-analysis/5G2f63n7IPVPPjfNIGih7Q,audio_features,Short n' Sweet,37i9dQZEVXbMDoHDwVN2tF
I Guess I'll Hang My Tears Out To Dry - Rudy Van Gelder Edition / Remastered 1999,0.325,Jazz Classics,0.222,58ylMBq2yqYdHyevarkNWa,0.0346,120.71,jazz,58ylMBq2yqYdHyevarkNWa,1962,1,0.524,0.00124,4,-8.967,5nEJj9bjoarnzlS88NiWet,47,spotify:track:58ylMBq2yqYdHyevarkNWa,322000,https://api.spotify.com/v1/tracks/58ylMBq2yqYdHyevarkNWa,Dexter Gordon,3,classic,0.907,0.0544,https://api.spotify.com/v1/audio-analysis/58ylMBq2yqYdHyevarkNWa,audio_features,Go! (The Rudy Van Gelder Edition),37i9dQZF1DXbITWG1ZJKYt
Say Yes,0.666,Soul Coffee,0.608,24elH6i4AZUcsPQrsQgSUA,0.0389,136.886,soul,24elH6i4AZUcsPQrsQgSUA,2024-10-25,1,0.668,2.16e-06,4,-7.304,2KjvoZQwm2PoYkTGyJNeP7,41,spotify:track:24elH6i4AZUcsPQrsQgSUA,225985,https://api.spotify.com/v1/tracks/24elH6i4AZUcsPQrsQgSUA,Melanie Fiona,2,classic,0.0198,0.265,https://api.spotify.com/v1/audio-analysis/24elH6i4AZUcsPQrsQgSUA,audio_features,Say Yes,37i9dQZF1DXaXDsfv6nvZ5
muted echo,0.0728,Chill Lofi Study Beats,0.35,3jFJ1qLKEokhtcGBH4jcrT,0.0379,75.012,lofi,3jFJ1qLKEokhtcGBH4jcrT,2024-03-21,1,0.654,0.904,4,-11.866,5Vha8Iob5NIv31ZK3AGmjs,47,spotify:track:3jFJ1qLKEokhtcGBH4jcrT,121600,https://api.spotify.com/v1/tracks/3jFJ1qLKEokhtcGBH4jcrT,jag glum,4,chill,0.881,0.112,https://api.spotify.com/v1/audio-analysis/3jFJ1qLKEokhtcGBH4jcrT,audio_features,muted echo,37i9dQZF1DX8Uebhn9wzrS
Lifobo,0.486,Afro Hits,0.641,2DoDYXfl9QQhrWCuJcpSo1,0.149,106.894,afrobeats,2DoDYXfl9QQhrWCuJcpSo1,2024-09-20,0,0.536,0.183,3,-6.294,0ZKtlzCPx0pVK4nCBBU5RJ,44,spotify:track:2DoDYXfl9QQhrWCuJcpSo1,162000,https://api.spotify.com/v1/tracks/2DoDYXfl9QQhrWCuJcpSo1,Ya Levis,6,nigerian,0.611,0.102,https://api.spotify.com/v1/audio-analysis/2DoDYXfl9QQhrWCuJcpSo1,audio_features,"Love Machine, pt. 1",37i9dQZF1DWX0o6sD1a6P5
Burn,0.685,R&B Hits,0.477,7z3N2W7Xz1t2G2sAO8wFVH,0.108,119.928,r&b,7z3N2W7Xz1t2G2sAO8wFVH,2004-03-23,1,0.796,0,4,-7.161,1RM6MGv6bcl6NrAG8PGoZk,70,spotify:track:7z3N2W7Xz1t2G2sAO8wFVH,231933,https://api.spotify.com/v1/tracks/7z3N2W7Xz1t2G2sAO8wFVH,USHER,1,modern,0.314,0.12,https://api.spotify.com/v1/audio-analysis/7z3N2W7Xz1t2G2sAO8wFVH,audio_features,Confessions (Expanded Edition),37i9dQZF1EQoqCH7BwIYb7
checkerboard floor,0.362,Chill Lofi Study Beats,0.249,1dlAqOioxENQZ0cO4LKaSU,0.0561,145.979,lofi,1dlAqOioxENQZ0cO4LKaSU,2024-01-05,1,0.753,0.957,4,-13.165,7GX0Du2j0aP3m6MCa3Q3YW,44,spotify:track:1dlAqOioxENQZ0cO4LKaSU,152000,https://api.spotify.com/v1/tracks/1dlAqOioxENQZ0cO4LKaSU,C-90,6,chill,0.673,0.139,https://api.spotify.com/v1/audio-analysis/1dlAqOioxENQZ0cO4LKaSU,audio_features,checkerboard floor,37i9dQZF1DX8Uebhn9wzrS
Kolo,0.792,Arab X,0.865,71PK4vyywsJXHValGgdlyn,0.0517,111.967,arabic,71PK4vyywsJXHValGgdlyn,2022-06-02,0,0.772,0.0582,4,-4.765,5xanLcCaJXR4UzecVnFaLg,1,spotify:track:71PK4vyywsJXHValGgdlyn,167154,https://api.spotify.com/v1/tracks/71PK4vyywsJXHValGgdlyn,"John Dreyz, Zinoleesky",1,modern,0.303,0.144,https://api.spotify.com/v1/audio-analysis/71PK4vyywsJXHValGgdlyn,audio_features,Loverboy,3gZgGRvDn9tTUy8n7699pD
Deeper Than the Holler,0.436,Classic Country,0.481,5U2N7McnuszLN7tNiOswQM,0.0262,142.65,country,5U2N7McnuszLN7tNiOswQM,2021-02-26,1,0.647,0,4,-8.591,2KGdRIvHhJTCFfvUNk00fU,15,spotify:track:5U2N7McnuszLN7tNiOswQM,219080,https://api.spotify.com/v1/tracks/5U2N7McnuszLN7tNiOswQM,Randy Travis,5,classic,0.29,0.232,https://api.spotify.com/v1/audio-analysis/5U2N7McnuszLN7tNiOswQM,audio_features,Country Chart Hits of the 1980s,5AgNIKN8i20irzvQ7CTO68
Miniscule,0.514,Chill Lofi Study Beats,0.154,6taFLGjpIKa19YkW7ql9BU,0.196,138.047,lofi,6taFLGjpIKa19YkW7ql9BU,2023-04-21,0,0.835,0.897,4,-13.263,4SQ1EW9BxsPeikp4PNLhmO,37,spotify:track:6taFLGjpIKa19YkW7ql9BU,92319,https://api.spotify.com/v1/tracks/6taFLGjpIKa19YkW7ql9BU,tenkousei.,4,chill,0.953,0.112,https://api.spotify.com/v1/audio-analysis/6taFLGjpIKa19YkW7ql9BU,audio_features,One Flew Over the Bird's Nest,37i9dQZF1DX8Uebhn9wzrS
Let It Go,0.409,Metal Essentials,0.915,1aR6W01r094onPc4O2avEp,0.0667,138.143,metal,1aR6W01r094onPc4O2avEp,1981-07-11,1,0.409,0.0022,4,-7.205,2FC50FeHFVmksOYX1cymxr,55,spotify:track:1aR6W01r094onPc4O2avEp,283186,https://api.spotify.com/v1/tracks/1aR6W01r094onPc4O2avEp,Def Leppard,2,classic,0.00444,0.342,https://api.spotify.com/v1/audio-analysis/1aR6W01r094onPc4O2avEp,audio_features,High 'N' Dry,37i9dQZF1DWWOaP4H0w5b0
Wish You Hell,0.701,K-Pop Daebak,0.716,1zC3wpW5qU7n6KVrBlbAah,0.0363,100.01,k-pop,1zC3wpW5qU7n6KVrBlbAah,2024-03-12,1,0.753,1.43e-05,4,-3.357,4TqtE79sLslimmr8XujDAD,49,spotify:track:1zC3wpW5qU7n6KVrBlbAah,170360,https://api.spotify.com/v1/tracks/1zC3wpW5qU7n6KVrBlbAah,WENDY,8,modern,0.0536,0.263,https://api.spotify.com/v1/audio-analysis/1zC3wpW5qU7n6KVrBlbAah,audio_features,Wish You Hell - The 2nd Mini Album,1bNuDsel3P60p11Z7vfHMR
The City,0.181,Chill Lofi Study Beats,0.253,4lZQn9ZVkTbzehDoj3SQin,0.119,129.971,lofi,4lZQn9ZVkTbzehDoj3SQin,2023-11-14,0,0.666,0.887,4,-16.196,4mEfZGlxMcC0EioQfzvnyx,51,spotify:track:4lZQn9ZVkTbzehDoj3SQin,122984,https://api.spotify.com/v1/tracks/4lZQn9ZVkTbzehDoj3SQin,Audio Phill,0,chill,0.906,0.122,https://api.spotify.com/v1/audio-analysis/4lZQn9ZVkTbzehDoj3SQin,audio_features,The City,37i9dQZF1DX8Uebhn9wzrS
I Will Always Love You,0.19,Classic Country,0.21,5VPvS7NTzLplttNK400djj,0.0325,135.776,country,5VPvS7NTzLplttNK400djj,2001,1,0.47,2.4e-05,4,-9.34,06XixV023Lb9ORvX3OT75S,19,spotify:track:5VPvS7NTzLplttNK400djj,173720,https://api.spotify.com/v1/tracks/5VPvS7NTzLplttNK400djj,Dolly Parton,9,classic,0.919,0.122,https://api.spotify.com/v1/audio-analysis/5VPvS7NTzLplttNK400djj,audio_features,20 Great Songs,5AgNIKN8i20irzvQ7CTO68
She Keeps Calling,0.926,Soul Coffee,0.428,1hG55qzxbHuGaPfAhCPgoF,0.0723,149.953,soul,1hG55qzxbHuGaPfAhCPgoF,2024-08-30,1,0.726,4.18e-06,4,-15.055,04pWdxoC5371dvrDgzDIBO,46,spotify:track:1hG55qzxbHuGaPfAhCPgoF,142400,https://api.spotify.com/v1/tracks/1hG55qzxbHuGaPfAhCPgoF,October London,7,classic,0.0999,0.23,https://api.spotify.com/v1/audio-analysis/1hG55qzxbHuGaPfAhCPgoF,audio_features,She Keeps Calling,37i9dQZF1DXaXDsfv6nvZ5
Llegará,0.741,Latino Hip-Hop,0.744,52zHq60TmFob7fBVx3BQSo,0.0327,101.996,latin,52zHq60TmFob7fBVx3BQSo,2020-08-20,0,0.818,0.000661,4,-4.917,4QLI5TGTpqNessq79NjzA4,58,spotify:track:52zHq60TmFob7fBVx3BQSo,207573,https://api.spotify.com/v1/tracks/52zHq60TmFob7fBVx3BQSo,Myke Towers,1,hip-hop,0.541,0.106,https://api.spotify.com/v1/audio-analysis/52zHq60TmFob7fBVx3BQSo,audio_features,Llegará,0WHSUDr9DMD89LvRgj8kyK
"The Nutcracker, Op.71, TH.14 / Act 2: No. 12b Coffee (Arabian Dance)",0.041,Classical Essentials,0.00709,5eQKtxGSPvl9NEPXAuzzTJ,0.0382,97.925,classical,5eQKtxGSPvl9NEPXAuzzTJ,1998-10-05,0,0.156,0.799,3,-34.153,4YCFuilq9q3ruLo4iP1FCj,0,spotify:track:5eQKtxGSPvl9NEPXAuzzTJ,191160,https://api.spotify.com/v1/tracks/5eQKtxGSPvl9NEPXAuzzTJ,"Pyotr Ilyich Tchaikovsky, Mariinsky Orchestra, Valery Gergiev",7,essential,0.941,0.0986,https://api.spotify.com/v1/audio-analysis/5eQKtxGSPvl9NEPXAuzzTJ,audio_features,Tchaikovsky: The Nutcracker,37i9dQZF1DWWEJlAGA9gs0
The International Herb,0.687,Reggae Classics,0.433,0GGPUysb8GpCG76dQH63te,0.337,127.686,reggae,0GGPUysb8GpCG76dQH63te,1981,0,0.825,0,4,-13.085,0NZmEygtcOVC9ulZ9FxuvJ,50,spotify:track:0GGPUysb8GpCG76dQH63te,200960,https://api.spotify.com/v1/tracks/0GGPUysb8GpCG76dQH63te,Culture,5,classic,0.0585,0.0618,https://api.spotify.com/v1/audio-analysis/0GGPUysb8GpCG76dQH63te,audio_features,Too Long In Slavery,71R43lBYQZ6JQXH6LmRo1I
Vendome,0.43,Jazz Classics,0.143,1L7l5qJeQpqWDigBjxUcQw,0.0365,101.037,jazz,1L7l5qJeQpqWDigBjxUcQw,1960-01-01,1,0.527,0.00219,4,-22.39,53JQWUSeq9LeRsSLMrXVKZ,40,spotify:track:1L7l5qJeQpqWDigBjxUcQw,150467,https://api.spotify.com/v1/tracks/1L7l5qJeQpqWDigBjxUcQw,The Modern Jazz Quartet,7,classic,0.857,0.18,https://api.spotify.com/v1/audio-analysis/1L7l5qJeQpqWDigBjxUcQw,audio_features,Pyramid,37i9dQZF1DXbITWG1ZJKYt
Juste un bisou,0.687,French Rap Classics,0.488,6vpwjY0PzlOK9fHseiNNnB,0.0728,132.004,hip-hop,6vpwjY0PzlOK9fHseiNNnB,2023-12-08,0,0.76,0,4,-7.889,1g2C4B3Adi9L27BLlVJdEs,42,spotify:track:6vpwjY0PzlOK9fHseiNNnB,225560,https://api.spotify.com/v1/tracks/6vpwjY0PzlOK9fHseiNNnB,"Jul, Naza",10,french,0.569,0.248,https://api.spotify.com/v1/audio-analysis/6vpwjY0PzlOK9fHseiNNnB,audio_features,La route est longue,6OYaw7arTfoGEHpGdItkLQ
ソングオブザデッド,0.385,Anime Hits,0.973,3GPFWYiSU3CVJLqxiRt31n,0.179,169.119,j-pop,3GPFWYiSU3CVJLqxiRt31n,2023-07-09,1,0.429,1.9e-05,4,-2.69,1djd2IEnvJiVpcaP4d9Xsk,58,spotify:track:3GPFWYiSU3CVJLqxiRt31n,195117,https://api.spotify.com/v1/tracks/3GPFWYiSU3CVJLqxiRt31n,KANA-BOON,2,anime,0.00298,0.157,https://api.spotify.com/v1/audio-analysis/3GPFWYiSU3CVJLqxiRt31n,audio_features,ソングオブザデッド,37i9dQZF1DX3f3gm9VK7fL
Time,0.263,Indie Rock Roadtrip,0.661,7zUiLSmeDZBbxOQfyN0EaE,0.0346,139.974,rock,7zUiLSmeDZBbxOQfyN0EaE,2024-10-17,1,0.458,8.13e-05,4,-3.877,3UcZV6sgCiVVqqqZNWRaGM,32,spotify:track:7zUiLSmeDZBbxOQfyN0EaE,260786,https://api.spotify.com/v1/tracks/7zUiLSmeDZBbxOQfyN0EaE,Sam Scherdel,3,indie,0.284,0.138,https://api.spotify.com/v1/audio-analysis/7zUiLSmeDZBbxOQfyN0EaE,audio_features,Time,5pMia1lBFZyj4VVa0wzrNV
MMS,0.645,Afro Hits,0.634,13VXuHw3O8Yt7VwRIDqSo4,0.144,101.837,afrobeats,13VXuHw3O8Yt7VwRIDqSo4,2024-08-08,0,0.502,0.0341,3,-3.367,3kS42vslfpYnxWkGN4JvlW,72,spotify:track:13VXuHw3O8Yt7VwRIDqSo4,219628,https://api.spotify.com/v1/tracks/13VXuHw3O8Yt7VwRIDqSo4,"Asake, Wizkid",8,nigerian,0.677,0.188,https://api.spotify.com/v1/audio-analysis/13VXuHw3O8Yt7VwRIDqSo4,audio_features,Lungu Boy,37i9dQZF1DWX0o6sD1a6P5
Autumn In New York,0.154,Jazz Classics,0.0469,0f2489MzoisF9pKduawvce,0.0354,135.335,jazz,0f2489MzoisF9pKduawvce,1957-02-25,0,0.425,0,4,-18.612,4zWqQOob980K9drUrUGM8M,59,spotify:track:0f2489MzoisF9pKduawvce,356627,https://api.spotify.com/v1/tracks/0f2489MzoisF9pKduawvce,"Ella Fitzgerald, Louis Armstrong",7,classic,0.955,0.137,https://api.spotify.com/v1/audio-analysis/0f2489MzoisF9pKduawvce,audio_features,Ella And Louis Again,37i9dQZF1DXbITWG1ZJKYt
Sabotage,0.543,Rock Classics,0.938,0Puj4YlTm6xNzDDADXHMI9,0.102,168.131,rock,0Puj4YlTm6xNzDDADXHMI9,1994-05-23,0,0.324,0.0321,4,-7.332,6lfjbwFGzQ6aSNP1N3JlT8,71,spotify:track:0Puj4YlTm6xNzDDADXHMI9,178440,https://api.spotify.com/v1/tracks/0Puj4YlTm6xNzDDADXHMI9,Beastie Boys,6,classic,0.032,0.0961,https://api.spotify.com/v1/audio-analysis/0Puj4YlTm6xNzDDADXHMI9,audio_features,Ill Communication,37i9dQZF1DWXRqgorJj26U
23,0.526,Latino Hip-Hop,0.779,4sWkZXLxb0lPCXNBzw5rsr,0.335,168.513,latin,4sWkZXLxb0lPCXNBzw5rsr,2017-07-11,0,0.384,0.000317,4,-5.081,1RdPNJjLXGZkHEUjROUoM0,56,spotify:track:4sWkZXLxb0lPCXNBzw5rsr,265750,https://api.spotify.com/v1/tracks/4sWkZXLxb0lPCXNBzw5rsr,"Cosculluela, Anuel AA",9,hip-hop,0.553,0.489,https://api.spotify.com/v1/audio-analysis/4sWkZXLxb0lPCXNBzw5rsr,audio_features,23,0WHSUDr9DMD89LvRgj8kyK
Vickie,0.667,Feel Good Indie Rock,0.464,57U1PB3FAleLul5wMj5dEZ,0.0259,89.293,rock,57U1PB3FAleLul5wMj5dEZ,2022-01-21,1,0.697,4.51e-06,4,-6.019,526tAZMztvUDsuiSs4Z7Ml,40,spotify:track:57U1PB3FAleLul5wMj5dEZ,223944,https://api.spotify.com/v1/tracks/57U1PB3FAleLul5wMj5dEZ,Peach Pit,0,feel-good,0.147,0.139,https://api.spotify.com/v1/audio-analysis/57U1PB3FAleLul5wMj5dEZ,audio_features,Vickie,37i9dQZF1DX2sUQwD7tbmL
In Your Own Sweet Way,0.28,Jazz Classics,0.345,3YiuJ3OstUEa93UBqb1vcn,0.0386,126.24,jazz,3YiuJ3OstUEa93UBqb1vcn,2005-01-01,1,0.623,0.069,4,-8.891,4lj7s0K81qfLbXdLaDt2Ba,39,spotify:track:3YiuJ3OstUEa93UBqb1vcn,484107,https://api.spotify.com/v1/tracks/3YiuJ3OstUEa93UBqb1vcn,Phil Woods,8,classic,0.61,0.0983,https://api.spotify.com/v1/audio-analysis/3YiuJ3OstUEa93UBqb1vcn,audio_features,Warm Woods,37i9dQZF1DXbITWG1ZJKYt
"Forever and Ever, Amen",0.704,Classic Country,0.68,4rQSLX4qMiUWL81hEQOuPY,0.0264,90.607,country,4rQSLX4qMiUWL81hEQOuPY,2010-09-24,1,0.701,1.51e-05,4,-8.492,3mr4jvGT5p1vw3zxySiCss,54,spotify:track:4rQSLX4qMiUWL81hEQOuPY,212587,https://api.spotify.com/v1/tracks/4rQSLX4qMiUWL81hEQOuPY,Randy Travis,2,classic,0.303,0.159,https://api.spotify.com/v1/audio-analysis/4rQSLX4qMiUWL81hEQOuPY,audio_features,Top 10,5AgNIKN8i20irzvQ7CTO68
redrum,0.244,Top Gaming Tracks,0.733,52eIcoLUM25zbQupAZYoFh,0.0488,172.09,gaming,52eIcoLUM25zbQupAZYoFh,2024-01-12,1,0.625,0.000983,4,-8.757,2RRYaYHY7fIIdvFlvgb5vq,81,spotify:track:52eIcoLUM25zbQupAZYoFh,270698,https://api.spotify.com/v1/tracks/52eIcoLUM25zbQupAZYoFh,21 Savage,2,modern,0.00598,0.375,https://api.spotify.com/v1/audio-analysis/52eIcoLUM25zbQupAZYoFh,audio_features,american dream,37i9dQZF1DWTyiBJ6yEqeu
My Funny Valentine,0.277,Jazz Classics,0.00756,4l9hml2UCnxoNI3yCdL1BW,0.0382,133.32,jazz,4l9hml2UCnxoNI3yCdL1BW,1956,0,0.438,0.00643,4,-26.44,5JJ779nrbHx0KB2lBrMMa4,63,spotify:track:4l9hml2UCnxoNI3yCdL1BW,141133,https://api.spotify.com/v1/tracks/4l9hml2UCnxoNI3yCdL1BW,Chet Baker,0,classic,0.941,0.109,https://api.spotify.com/v1/audio-analysis/4l9hml2UCnxoNI3yCdL1BW,audio_features,Chet Baker Sings,37i9dQZF1DXbITWG1ZJKYt
VIN ITALIEN,0.316,French Rap Classics,0.626,4CCg2u9wnnFHmPtrjuTsaM,0.0575,117.056,hip-hop,4CCg2u9wnnFHmPtrjuTsaM,2022-05-27,0,0.702,0.00225,4,-12.432,7DJiQEFs7zpsoHU6BC70aK,51,spotify:track:4CCg2u9wnnFHmPtrjuTsaM,196928,https://api.spotify.com/v1/tracks/4CCg2u9wnnFHmPtrjuTsaM,Yvnnis,11,french,0.00776,0.101,https://api.spotify.com/v1/audio-analysis/4CCg2u9wnnFHmPtrjuTsaM,audio_features,ETERNAL YOUTH,6OYaw7arTfoGEHpGdItkLQ
She Wants To Go Dancing,0.676,Feel Good Indie Rock,0.663,3CTBfot80XAOyuaJ1jcN5z,0.0303,134.924,rock,3CTBfot80XAOyuaJ1jcN5z,2024-10-11,1,0.654,0.0557,4,-8.913,1UuqWBMwyWnevv8qMBCzyO,63,spotify:track:3CTBfot80XAOyuaJ1jcN5z,188443,https://api.spotify.com/v1/tracks/3CTBfot80XAOyuaJ1jcN5z,Mt. Joy,1,feel-good,0.0589,0.13,https://api.spotify.com/v1/audio-analysis/3CTBfot80XAOyuaJ1jcN5z,audio_features,She Wants To Go Dancing,37i9dQZF1DX2sUQwD7tbmL
neutron,0.376,Chill Lofi Study Beats,0.274,0EctAgmIOVOUkyliA8Wgx4,0.0379,129.921,lofi,0EctAgmIOVOUkyliA8Wgx4,2023-10-27,1,0.75,0.903,4,-10.486,1qmY4LfYonUmUXm2rHq9y5,49,spotify:track:0EctAgmIOVOUkyliA8Wgx4,127385,https://api.spotify.com/v1/tracks/0EctAgmIOVOUkyliA8Wgx4,Cyan_95,0,chill,0.698,0.118,https://api.spotify.com/v1/audio-analysis/0EctAgmIOVOUkyliA8Wgx4,audio_features,neutron,37i9dQZF1DX8Uebhn9wzrS
ひとりごつ,0.331,Anime Hits,0.251,0lEH5AatlbJJlELJglP0kP,0.0623,97.095,j-pop,0lEH5AatlbJJlELJglP0kP,2022-06-10,1,0.895,1.43e-06,4,-6.08,1fL5U7EPRjkoXdz8zqEYTA,43,spotify:track:0lEH5AatlbJJlELJglP0kP,90943,https://api.spotify.com/v1/tracks/0lEH5AatlbJJlELJglP0kP,ハチワレ(CV:田中 誠人),2,anime,0.868,0.0983,https://api.spotify.com/v1/audio-analysis/0lEH5AatlbJJlELJglP0kP,audio_features,ひとりごつ,37i9dQZF1DX3f3gm9VK7fL
"Snap Your Fingers, Snap Your Neck",0.692,Metal Essentials,0.788,7hgtn706RqLE5q1mWe8aQx,0.0424,137.38,metal,7hgtn706RqLE5q1mWe8aQx,1994,1,0.668,0.108,4,-6.752,1RmsgRJnBFyRMAVl1NW9pO,52,spotify:track:7hgtn706RqLE5q1mWe8aQx,251533,https://api.spotify.com/v1/tracks/7hgtn706RqLE5q1mWe8aQx,Prong,5,classic,7.48e-05,0.0792,https://api.spotify.com/v1/audio-analysis/7hgtn706RqLE5q1mWe8aQx,audio_features,Cleansing,37i9dQZF1DWWOaP4H0w5b0
Or What,0.147,RapCaviar,0.586,3lUYO6zvXI88sNDpyKvIJ2,0.172,125.845,hip-hop,3lUYO6zvXI88sNDpyKvIJ2,2024-09-06,0,0.731,0,4,-7.564,0O5WgUe2bObIlk6R0nwOs2,77,spotify:track:3lUYO6zvXI88sNDpyKvIJ2,199165,https://api.spotify.com/v1/tracks/3lUYO6zvXI88sNDpyKvIJ2,"NLE Choppa, 41, Kyle Richh",1,modern,0.116,0.0987,https://api.spotify.com/v1/audio-analysis/3lUYO6zvXI88sNDpyKvIJ2,audio_features,Or What,37i9dQZF1DX0XUsuxWHRQd
