id,name,artist,popularity,genre,subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
7vOmSP2647oNUGGEhWd1cr,Montagem Mysterious Game,LXNGVX,77,gaming,modern,0.537,0.64,1,-10.441,1,0.104,0.146,0.878,0.157,0.222,130.051,audio_features,spotify:track:7vOmSP2647oNUGGEhWd1cr,https://api.spotify.com/v1/tracks/7vOmSP2647oNUGGEhWd1cr,https://api.spotify.com/v1/audio-analysis/7vOmSP2647oNUGGEhWd1cr,103495,4
6EUcP55GlbmsmCzfL2vxtZ,on one tonight,Gunna,82,gaming,modern,0.887,0.727,4,-4.318,0,0.135,0.381,1.16e-06,0.213,0.932,130.035,audio_features,spotify:track:6EUcP55GlbmsmCzfL2vxtZ,https://api.spotify.com/v1/tracks/6EUcP55GlbmsmCzfL2vxtZ,https://api.spotify.com/v1/audio-analysis/6EUcP55GlbmsmCzfL2vxtZ,90760,4
5uQ7de4EWjb3rkcFxyEOpu,Belong Together,Mark Ambor,82,gaming,modern,0.646,0.668,2,-5.203,1,0.0282,0.491,0,0.212,0.64,90.969,audio_features,spotify:track:5uQ7de4EWjb3rkcFxyEOpu,https://api.spotify.com/v1/tracks/5uQ7de4EWjb3rkcFxyEOpu,https://api.spotify.com/v1/audio-analysis/5uQ7de4EWjb3rkcFxyEOpu,148318,4
4rXLjWdF2ZZpXCVTfWcshS,fukumean,Gunna,82,arabic,modern,0.847,0.622,1,-6.747,0,0.0903,0.119,0,0.285,0.22,130.001,audio_features,spotify:track:4rXLjWdF2ZZpXCVTfWcshS,https://api.spotify.com/v1/tracks/4rXLjWdF2ZZpXCVTfWcshS,https://api.spotify.com/v1/audio-analysis/4rXLjWdF2ZZpXCVTfWcshS,125040,4
6X6m4xmdFcz31p1h7Qg68c,EL LOKERON,Tito Double P,89,latin,modern,0.724,0.689,7,-7.174,0,0.0524,0.573,6.77e-06,0.0922,0.936,120.208,audio_features,spotify:track:6X6m4xmdFcz31p1h7Qg68c,https://api.spotify.com/v1/tracks/6X6m4xmdFcz31p1h7Qg68c,https://api.spotify.com/v1/audio-analysis/6X6m4xmdFcz31p1h7Qg68c,146141,3
7MIhUdNJtaOnDmC5nBC1fb,Deep Down (feat. Never Dull),"Alok, Ella Eyre, Kenny Dope, Never Dull",76,gaming,modern,0.687,0.818,0,-4.221,1,0.0778,0.0112,0,0.248,0.886,125.952,audio_features,spotify:track:7MIhUdNJtaOnDmC5nBC1fb,https://api.spotify.com/v1/tracks/7MIhUdNJtaOnDmC5nBC1fb,https://api.spotify.com/v1/audio-analysis/7MIhUdNJtaOnDmC5nBC1fb,165753,4
69phA1R4gmQsBFRQ3INW8C,ONE CALL,Rich Amiri,76,gaming,modern,0.65,0.539,1,-7.281,1,0.0561,0.00617,2.67e-05,0.114,0.253,158.105,audio_features,spotify:track:69phA1R4gmQsBFRQ3INW8C,https://api.spotify.com/v1/tracks/69phA1R4gmQsBFRQ3INW8C,https://api.spotify.com/v1/audio-analysis/69phA1R4gmQsBFRQ3INW8C,121399,4
79s5XnCN4TJKTVMSmOx8Ep,Dior,Pop Smoke,76,hip-hop,gangster,0.548,0.805,7,-5.732,1,0.351,0.212,0.000405,0.408,0.649,142.096,audio_features,spotify:track:79s5XnCN4TJKTVMSmOx8Ep,https://api.spotify.com/v1/tracks/79s5XnCN4TJKTVMSmOx8Ep,https://api.spotify.com/v1/audio-analysis/79s5XnCN4TJKTVMSmOx8Ep,216387,4
7ne4VBA60CxGM75vw0EYad,That’s So True,Gracie Abrams,93,pop,mainstream,0.554,0.808,1,-4.169,1,0.0368,0.214,0,0.159,0.372,108.548,audio_features,spotify:track:7ne4VBA60CxGM75vw0EYad,https://api.spotify.com/v1/tracks/7ne4VBA60CxGM75vw0EYad,https://api.spotify.com/v1/audio-analysis/7ne4VBA60CxGM75vw0EYad,166300,4
5PCGEfALcpGtURIuTqvX0R,PELIGROSA,FloyyMenor,81,latin,modern,0.776,0.442,6,-8.99,0,0.0575,0.319,1.31e-05,0.0723,0.838,100.021,audio_features,spotify:track:5PCGEfALcpGtURIuTqvX0R,https://api.spotify.com/v1/tracks/5PCGEfALcpGtURIuTqvX0R,https://api.spotify.com/v1/audio-analysis/5PCGEfALcpGtURIuTqvX0R,136944,4
3mg9jYNC1NihbthlglzrWP,+57,"KAROL G, Feid, DFZM, Ovy On The Drums, J Balvin, Maluma, Ryan Castro, Blessd",83,pop,mainstream,0.848,0.712,1,-3.574,0,0.0981,0.221,0,0.106,0.692,91.98,audio_features,spotify:track:3mg9jYNC1NihbthlglzrWP,https://api.spotify.com/v1/tracks/3mg9jYNC1NihbthlglzrWP,https://api.spotify.com/v1/audio-analysis/3mg9jYNC1NihbthlglzrWP,298131,4
2lAUq68F2bt7Kc218n9FPp,AY MAMÁ,"Tito Double P, Grupo Frontera",85,latin,modern,0.666,0.764,4,-6.297,0,0.116,0.366,0,0.347,0.729,148.853,audio_features,spotify:track:2lAUq68F2bt7Kc218n9FPp,https://api.spotify.com/v1/tracks/2lAUq68F2bt7Kc218n9FPp,https://api.spotify.com/v1/audio-analysis/2lAUq68F2bt7Kc218n9FPp,163115,4
1cOboCuWYI2osTOfolMRS6,Tu Boda,"Oscar Maydon, Fuerza Regida",93,pop,mainstream,0.694,0.651,6,-6.968,1,0.0784,0.496,1.36e-05,0.0787,0.471,112.648,audio_features,spotify:track:1cOboCuWYI2osTOfolMRS6,https://api.spotify.com/v1/tracks/1cOboCuWYI2osTOfolMRS6,https://api.spotify.com/v1/audio-analysis/1cOboCuWYI2osTOfolMRS6,225881,3
1Cbl3Yq8rHo7hhDQmLQagU,PUSH 2 START,Tyla,77,afrobeats,nigerian,0.683,0.814,2,-3.505,1,0.0466,0.277,0.00826,0.0858,0.758,93.482,audio_features,spotify:track:1Cbl3Yq8rHo7hhDQmLQagU,https://api.spotify.com/v1/tracks/1Cbl3Yq8rHo7hhDQmLQagU,https://api.spotify.com/v1/audio-analysis/1Cbl3Yq8rHo7hhDQmLQagU,156826,4
51eSHglvG1RJXtL3qI5trr,Slow It Down,Benson Boone,87,gaming,modern,0.432,0.583,8,-4.682,1,0.0687,0.174,0,0.0933,0.544,181.489,audio_features,spotify:track:51eSHglvG1RJXtL3qI5trr,https://api.spotify.com/v1/tracks/51eSHglvG1RJXtL3qI5trr,https://api.spotify.com/v1/audio-analysis/51eSHglvG1RJXtL3qI5trr,161831,4
78W4mTLIh4qoLu92W4IQhO,ライラック,Mrs. GREEN APPLE,77,j-pop,anime,0.531,0.794,10,-4.363,1,0.0964,0.0176,0,0.082,0.775,149.923,audio_features,spotify:track:78W4mTLIh4qoLu92W4IQhO,https://api.spotify.com/v1/tracks/78W4mTLIh4qoLu92W4IQhO,https://api.spotify.com/v1/audio-analysis/78W4mTLIh4qoLu92W4IQhO,288200,4
1BJJbSX6muJVF2AK7uH1x4,Move,"Adam Port, Stryv, Keinemusik, Orso, Malachiii",86,pop,mainstream,0.727,0.782,8,-8.529,0,0.042,0.0563,0.336,0.225,0.655,119.992,audio_features,spotify:track:1BJJbSX6muJVF2AK7uH1x4,https://api.spotify.com/v1/tracks/1BJJbSX6muJVF2AK7uH1x4,https://api.spotify.com/v1/audio-analysis/1BJJbSX6muJVF2AK7uH1x4,177599,4
1560osUcXrnov6yuOjXvc1,No Face,Drake,78,hip-hop,modern,0.853,0.69,10,-5.858,1,0.0647,0.0771,0,0.0835,0.471,125.951,audio_features,spotify:track:1560osUcXrnov6yuOjXvc1,https://api.spotify.com/v1/tracks/1560osUcXrnov6yuOjXvc1,https://api.spotify.com/v1/audio-analysis/1560osUcXrnov6yuOjXvc1,137143,4
1VLtjHwRWOVJiE5Py7JxoQ,Martin & Gina,Polo G,78,arabic,modern,0.832,0.534,1,-7.813,0,0.253,0.345,0,0.165,0.116,93.924,audio_features,spotify:track:1VLtjHwRWOVJiE5Py7JxoQ,https://api.spotify.com/v1/tracks/1VLtjHwRWOVJiE5Py7JxoQ,https://api.spotify.com/v1/audio-analysis/1VLtjHwRWOVJiE5Py7JxoQ,132833,4
0l0vcZMU7AOeQmUIREoI2U,Qué Pasaría...,"Rauw Alejandro, Bad Bunny",80,pop,global,0.833,0.563,4,-5.593,0,0.204,0.528,1.27e-05,0.139,0.343,105.008,audio_features,spotify:track:0l0vcZMU7AOeQmUIREoI2U,https://api.spotify.com/v1/tracks/0l0vcZMU7AOeQmUIREoI2U,https://api.spotify.com/v1/audio-analysis/0l0vcZMU7AOeQmUIREoI2U,182857,4
44zZM2dn9AcOUt5XKUMNJ3,NO PIERDO LA VIDA,"Calle 24, Chuyin",77,latin,modern,0.747,0.824,7,-4.353,0,0.0348,0.184,0,0.282,0.793,124.997,audio_features,spotify:track:44zZM2dn9AcOUt5XKUMNJ3,https://api.spotify.com/v1/tracks/44zZM2dn9AcOUt5XKUMNJ3,https://api.spotify.com/v1/audio-analysis/44zZM2dn9AcOUt5XKUMNJ3,168547,3
5mjYQaktjmjcMKcUIcqz4s,Strangers,Kenya Grace,77,gaming,modern,0.628,0.523,11,-8.307,0,0.0946,0.701,0.00274,0.219,0.416,169.982,audio_features,spotify:track:5mjYQaktjmjcMKcUIcqz4s,https://api.spotify.com/v1/tracks/5mjYQaktjmjcMKcUIcqz4s,https://api.spotify.com/v1/audio-analysis/5mjYQaktjmjcMKcUIcqz4s,172965,4
6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,Billie Eilish,97,gaming,modern,0.747,0.507,2,-10.171,1,0.0358,0.2,0.0608,0.117,0.438,104.978,audio_features,spotify:track:6dOtVTDdiauQNBQEDOtlAB,https://api.spotify.com/v1/tracks/6dOtVTDdiauQNBQEDOtlAB,https://api.spotify.com/v1/audio-analysis/6dOtVTDdiauQNBQEDOtlAB,210373,4
4jPy3l0RUwlUI9T5XHBW2m,Mood (feat. iann dior),"24kGoldn, iann dior",80,arabic,modern,0.701,0.716,7,-3.671,0,0.0361,0.174,0,0.324,0.732,91.007,audio_features,spotify:track:4jPy3l0RUwlUI9T5XHBW2m,https://api.spotify.com/v1/tracks/4jPy3l0RUwlUI9T5XHBW2m,https://api.spotify.com/v1/audio-analysis/4jPy3l0RUwlUI9T5XHBW2m,140533,4
3QaPy1KgI7nu9FJEQUgn6h,WILDFLOWER,Billie Eilish,93,pop,mainstream,0.467,0.247,6,-12.002,0,0.0431,0.612,0.000271,0.17,0.126,148.101,audio_features,spotify:track:3QaPy1KgI7nu9FJEQUgn6h,https://api.spotify.com/v1/tracks/3QaPy1KgI7nu9FJEQUgn6h,https://api.spotify.com/v1/audio-analysis/3QaPy1KgI7nu9FJEQUgn6h,261467,4
698ItKASDavgwZ3WjaWjtz,Faded,Alan Walker,80,electronic,modern,0.468,0.627,6,-5.085,1,0.0476,0.0281,7.97e-06,0.11,0.159,179.642,audio_features,spotify:track:698ItKASDavgwZ3WjaWjtz,https://api.spotify.com/v1/tracks/698ItKASDavgwZ3WjaWjtz,https://api.spotify.com/v1/audio-analysis/698ItKASDavgwZ3WjaWjtz,212107,4
1Es7AUAhQvapIcoh3qMKDL,Timeless (with Playboi Carti),"The Weeknd, Playboi Carti",92,hip-hop,modern,0.769,0.722,11,-5.485,0,0.0507,0.0584,2.56e-06,0.111,0.57,119.973,audio_features,spotify:track:1Es7AUAhQvapIcoh3qMKDL,https://api.spotify.com/v1/tracks/1Es7AUAhQvapIcoh3qMKDL,https://api.spotify.com/v1/audio-analysis/1Es7AUAhQvapIcoh3qMKDL,256000,4
5vNRhkKd0yEAg8suGBpjeY,APT.,"ROSÉ, Bruno Mars",98,pop,mainstream,0.777,0.783,0,-4.477,0,0.26,0.0283,0,0.355,0.939,149.027,audio_features,spotify:track:5vNRhkKd0yEAg8suGBpjeY,https://api.spotify.com/v1/tracks/5vNRhkKd0yEAg8suGBpjeY,https://api.spotify.com/v1/audio-analysis/5vNRhkKd0yEAg8suGBpjeY,169917,4
7yrTny7FLWLbfIzsxoicWj,noviogangsta <3,Emilia,77,latin,modern,0.816,0.872,11,-4.27,0,0.0442,0.25,3.7e-06,0.254,0.94,128.924,audio_features,spotify:track:7yrTny7FLWLbfIzsxoicWj,https://api.spotify.com/v1/tracks/7yrTny7FLWLbfIzsxoicWj,https://api.spotify.com/v1/audio-analysis/7yrTny7FLWLbfIzsxoicWj,157209,4
0xoYZ45fgTfyQYREZPN7Sa,You & Me - Rivo Remix,"Disclosure, Eliza Doolittle, Rivo",79,gaming,modern,0.702,0.797,10,-6.635,0,0.0557,0.583,0.495,0.179,0.0356,122.011,audio_features,spotify:track:0xoYZ45fgTfyQYREZPN7Sa,https://api.spotify.com/v1/tracks/0xoYZ45fgTfyQYREZPN7Sa,https://api.spotify.com/v1/audio-analysis/0xoYZ45fgTfyQYREZPN7Sa,208525,4
2U5WueTLIK5WJLD7mvDODv,Wishing Well,Juice WRLD,76,arabic,modern,0.65,0.613,9,-6.13,0,0.128,0.00336,0,0.267,0.0804,149.972,audio_features,spotify:track:2U5WueTLIK5WJLD7mvDODv,https://api.spotify.com/v1/tracks/2U5WueTLIK5WJLD7mvDODv,https://api.spotify.com/v1/audio-analysis/2U5WueTLIK5WJLD7mvDODv,194621,4
7bxyNLXYaEYaZTxAuQTHlD,TUCA DONKA,"CURSEDEVIL, DJ FKU, Skorde",77,gaming,modern,0.817,0.963,1,-3.318,1,0.0353,0.0683,0.767,0.312,0.502,130.028,audio_features,spotify:track:7bxyNLXYaEYaZTxAuQTHlD,https://api.spotify.com/v1/tracks/7bxyNLXYaEYaZTxAuQTHlD,https://api.spotify.com/v1/audio-analysis/7bxyNLXYaEYaZTxAuQTHlD,75692,4
1udwFobQ1JoOdWPQrp2b6u,Surround Sound (feat. 21 Savage & Baby Tate),"JID, 21 Savage, Baby Tate",78,hip-hop,gangster,0.574,0.567,7,-7.126,0,0.465,0.164,0,0.258,0.526,75.965,audio_features,spotify:track:1udwFobQ1JoOdWPQrp2b6u,https://api.spotify.com/v1/tracks/1udwFobQ1JoOdWPQrp2b6u,https://api.spotify.com/v1/audio-analysis/1udwFobQ1JoOdWPQrp2b6u,229938,4
2tHwzyyOLoWSFqYNjeVMzj,Please Please Please,Sabrina Carpenter,87,pop,global,0.675,0.586,9,-6.086,1,0.0531,0.257,0,0.104,0.621,107.015,audio_features,spotify:track:2tHwzyyOLoWSFqYNjeVMzj,https://api.spotify.com/v1/tracks/2tHwzyyOLoWSFqYNjeVMzj,https://api.spotify.com/v1/audio-analysis/2tHwzyyOLoWSFqYNjeVMzj,186365,4
1p0rEzrK7YtdRZVtiyV7RN,Lemonade (feat. NAV),"Internet Money, Gunna, Don Toliver, NAV",77,arabic,modern,0.8,0.658,1,-6.142,0,0.079,0.25,0,0.111,0.462,140.042,audio_features,spotify:track:1p0rEzrK7YtdRZVtiyV7RN,https://api.spotify.com/v1/tracks/1p0rEzrK7YtdRZVtiyV7RN,https://api.spotify.com/v1/audio-analysis/1p0rEzrK7YtdRZVtiyV7RN,195429,4
4xdBrk0nFZaP54vvZj0yx7,HOT TO GO!,Chappell Roan,89,pop,mainstream,0.742,0.757,6,-4.981,1,0.0421,0.0187,0,0.305,0.957,139.982,audio_features,spotify:track:4xdBrk0nFZaP54vvZj0yx7,https://api.spotify.com/v1/tracks/4xdBrk0nFZaP54vvZj0yx7,https://api.spotify.com/v1/audio-analysis/4xdBrk0nFZaP54vvZj0yx7,184841,4
7KA4W4McWYRpgf0fWsJZWB,See You Again (feat. Kali Uchis),"Tyler, The Creator, Kali Uchis",90,pop,global,0.558,0.559,6,-9.222,1,0.0959,0.371,7.49e-06,0.109,0.62,78.558,audio_features,spotify:track:7KA4W4McWYRpgf0fWsJZWB,https://api.spotify.com/v1/tracks/7KA4W4McWYRpgf0fWsJZWB,https://api.spotify.com/v1/audio-analysis/7KA4W4McWYRpgf0fWsJZWB,180387,4
2yR2sziCF4WEs3klW1F38d,KEEP UP,Odetari,84,gaming,modern,0.476,0.829,10,-3.806,0,0.0658,0.0172,0.00916,0.167,0.505,139.198,audio_features,spotify:track:2yR2sziCF4WEs3klW1F38d,https://api.spotify.com/v1/tracks/2yR2sziCF4WEs3klW1F38d,https://api.spotify.com/v1/audio-analysis/2yR2sziCF4WEs3klW1F38d,133227,4
0io16MKpbeDIdYzmGpQaES,Embrace It,Ndotz,87,pop,mainstream,0.882,0.645,1,-7.233,1,0.0601,0.475,4.13e-05,0.057,0.788,114.933,audio_features,spotify:track:0io16MKpbeDIdYzmGpQaES,https://api.spotify.com/v1/tracks/0io16MKpbeDIdYzmGpQaES,https://api.spotify.com/v1/audio-analysis/0io16MKpbeDIdYzmGpQaES,104419,4
5BbdKBZO0TH0GhfxUfyhL9,Freestyle,Lil Baby,77,arabic,modern,0.877,0.516,2,-5.426,0,0.0706,0.215,0,0.143,0.255,119.996,audio_features,spotify:track:5BbdKBZO0TH0GhfxUfyhL9,https://api.spotify.com/v1/tracks/5BbdKBZO0TH0GhfxUfyhL9,https://api.spotify.com/v1/audio-analysis/5BbdKBZO0TH0GhfxUfyhL9,162053,4
1lOe9qE0vR9zwWQAOk6CoO,Ransom,Lil Tecca,84,gaming,modern,0.745,0.642,7,-6.257,0,0.287,0.0204,0,0.0658,0.226,179.974,audio_features,spotify:track:1lOe9qE0vR9zwWQAOk6CoO,https://api.spotify.com/v1/tracks/1lOe9qE0vR9zwWQAOk6CoO,https://api.spotify.com/v1/audio-analysis/1lOe9qE0vR9zwWQAOk6CoO,131240,4
28drn6tQo95MRvO0jQEo5C,Type Shit,"Future, Metro Boomin, Travis Scott, Playboi Carti",84,gaming,modern,0.64,0.552,2,-5.679,1,0.129,0.0215,0,0.119,0.112,144.941,audio_features,spotify:track:28drn6tQo95MRvO0jQEo5C,https://api.spotify.com/v1/tracks/28drn6tQo95MRvO0jQEo5C,https://api.spotify.com/v1/audio-analysis/28drn6tQo95MRvO0jQEo5C,228267,4
587pEvJ7iJhNtcCf5YKEgE,Tal Vez Fui Yo,El Padrinito Toys,79,latin,modern,0.583,0.774,5,-5.326,1,0.0337,0.195,0,0.258,0.685,119.795,audio_features,spotify:track:587pEvJ7iJhNtcCf5YKEgE,https://api.spotify.com/v1/tracks/587pEvJ7iJhNtcCf5YKEgE,https://api.spotify.com/v1/audio-analysis/587pEvJ7iJhNtcCf5YKEgE,150365,3
6e0YUaVAfDxUabmybOjguy,Awuke,"Davido, YG Marley",76,afrobeats,nigerian,0.749,0.792,5,-4.621,1,0.0402,0.308,1.63e-05,0.0712,0.903,113.981,audio_features,spotify:track:6e0YUaVAfDxUabmybOjguy,https://api.spotify.com/v1/tracks/6e0YUaVAfDxUabmybOjguy,https://api.spotify.com/v1/audio-analysis/6e0YUaVAfDxUabmybOjguy,172632,4
51rfRCiUSvxXlCSCfIztBy,"I Love You, I'm Sorry",Gracie Abrams,90,pop,mainstream,0.53,0.406,10,-7.507,1,0.033,0.656,0,0.133,0.338,115.94,audio_features,spotify:track:51rfRCiUSvxXlCSCfIztBy,https://api.spotify.com/v1/tracks/51rfRCiUSvxXlCSCfIztBy,https://api.spotify.com/v1/audio-analysis/51rfRCiUSvxXlCSCfIztBy,157147,3
0qeIFEGRQqHoaJtLCl0U73,DEGENERE 👑 (feat. benny blanco),"Myke Towers, benny blanco",84,pop,mainstream,0.744,0.709,6,-5.778,0,0.284,0.0501,0,0.0847,0.712,194.055,audio_features,spotify:track:0qeIFEGRQqHoaJtLCl0U73,https://api.spotify.com/v1/tracks/0qeIFEGRQqHoaJtLCl0U73,https://api.spotify.com/v1/audio-analysis/0qeIFEGRQqHoaJtLCl0U73,130880,4
2ZRo7axmMPeSVUvDbGkJah,Hope,XXXTENTACION,82,gaming,modern,0.592,0.457,9,-6.081,0,0.0603,0.661,0.000331,0.146,0.225,146.04,audio_features,spotify:track:2ZRo7axmMPeSVUvDbGkJah,https://api.spotify.com/v1/tracks/2ZRo7axmMPeSVUvDbGkJah,https://api.spotify.com/v1/audio-analysis/2ZRo7axmMPeSVUvDbGkJah,110886,4
19XpFsce28aByvCC4g89tJ,Too Sweet,Hozier,84,pop,global,0.74,0.643,10,-5.446,1,0.0413,0.041,0.00229,0.0407,0.96,117.025,audio_features,spotify:track:19XpFsce28aByvCC4g89tJ,https://api.spotify.com/v1/tracks/19XpFsce28aByvCC4g89tJ,https://api.spotify.com/v1/audio-analysis/19XpFsce28aByvCC4g89tJ,251424,4
3mg9jYNC1NihbthlglzrWP,+57,"KAROL G, Feid, DFZM, Ovy On The Drums, J Balvin, Maluma, Ryan Castro, Blessd",83,latin,modern,0.848,0.712,1,-3.574,0,0.0981,0.221,0,0.106,0.692,91.98,audio_features,spotify:track:3mg9jYNC1NihbthlglzrWP,https://api.spotify.com/v1/tracks/3mg9jYNC1NihbthlglzrWP,https://api.spotify.com/v1/audio-analysis/3mg9jYNC1NihbthlglzrWP,298131,4
7iabz12vAuVQYyekFIWJxD,BAND4BAND (feat. Lil Baby),"Central Cee, Lil Baby",81,arabic,modern,0.882,0.764,11,-5.241,1,0.204,0.359,0,0.119,0.886,140.113,audio_features,spotify:track:7iabz12vAuVQYyekFIWJxD,https://api.spotify.com/v1/tracks/7iabz12vAuVQYyekFIWJxD,https://api.spotify.com/v1/audio-analysis/7iabz12vAuVQYyekFIWJxD,140733,4
6vvPecFTmWxDfEJ6cYT1wa,Rockstar,LISA,83,k-pop,modern,0.668,0.628,8,-4.692,1,0.046,0.129,0,0.0293,0.568,140.053,audio_features,spotify:track:6vvPecFTmWxDfEJ6cYT1wa,https://api.spotify.com/v1/tracks/6vvPecFTmWxDfEJ6cYT1wa,https://api.spotify.com/v1/audio-analysis/6vvPecFTmWxDfEJ6cYT1wa,138213,4
1UHS8Rf6h5Ar3CDWRd3wjF,Bed Chem,Sabrina Carpenter,90,pop,global,0.739,0.727,11,-5.968,0,0.0426,0.0678,0,0.104,0.676,94.99,audio_features,spotify:track:1UHS8Rf6h5Ar3CDWRd3wjF,https://api.spotify.com/v1/tracks/1UHS8Rf6h5Ar3CDWRd3wjF,https://api.spotify.com/v1/audio-analysis/1UHS8Rf6h5Ar3CDWRd3wjF,171870,4
1xK59OXxi2TAAAbmZK0kBL,Romantic Homicide,d4vd,85,gaming,modern,0.571,0.544,6,-10.613,1,0.0299,0.453,0.00805,0.322,0.216,132.052,audio_features,spotify:track:1xK59OXxi2TAAAbmZK0kBL,https://api.spotify.com/v1/tracks/1xK59OXxi2TAAAbmZK0kBL,https://api.spotify.com/v1/audio-analysis/1xK59OXxi2TAAAbmZK0kBL,132631,4
5G2f63n7IPVPPjfNIGih7Q,Taste,Sabrina Carpenter,93,pop,global,0.674,0.907,3,-4.086,1,0.064,0.101,0,0.297,0.721,112.964,audio_features,spotify:track:5G2f63n7IPVPPjfNIGih7Q,https://api.spotify.com/v1/tracks/5G2f63n7IPVPPjfNIGih7Q,https://api.spotify.com/v1/audio-analysis/5G2f63n7IPVPPjfNIGih7Q,157280,4
6AI3ezQ4o3HUoP6Dhudph3,Not Like Us,Kendrick Lamar,88,hip-hop,gangster,0.898,0.472,1,-7.001,1,0.0776,0.0107,0,0.141,0.214,101.061,audio_features,spotify:track:6AI3ezQ4o3HUoP6Dhudph3,https://api.spotify.com/v1/tracks/6AI3ezQ4o3HUoP6Dhudph3,https://api.spotify.com/v1/audio-analysis/6AI3ezQ4o3HUoP6Dhudph3,274192,4
2FDTHlrBguDzQkp7PVj16Q,Sprinter,"Dave, Central Cee",79,gaming,modern,0.918,0.681,1,-4.705,1,0.201,0.263,0,0.0615,0.706,139.057,audio_features,spotify:track:2FDTHlrBguDzQkp7PVj16Q,https://api.spotify.com/v1/tracks/2FDTHlrBguDzQkp7PVj16Q,https://api.spotify.com/v1/audio-analysis/2FDTHlrBguDzQkp7PVj16Q,229133,4
7FIWs0pqAYbP91WWM0vlTQ,Godzilla (feat. Juice WRLD),"Eminem, Juice WRLD",81,gaming,modern,0.808,0.745,10,-5.26,0,0.342,0.145,0,0.292,0.829,165.995,audio_features,spotify:track:7FIWs0pqAYbP91WWM0vlTQ,https://api.spotify.com/v1/tracks/7FIWs0pqAYbP91WWM0vlTQ,https://api.spotify.com/v1/audio-analysis/7FIWs0pqAYbP91WWM0vlTQ,210800,4
6RUKPb4LETWmmr3iAEQktW,Something Just Like This,"The Chainsmokers, Coldplay",86,electronic,modern,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,audio_features,spotify:track:6RUKPb4LETWmmr3iAEQktW,https://api.spotify.com/v1/tracks/6RUKPb4LETWmmr3iAEQktW,https://api.spotify.com/v1/audio-analysis/6RUKPb4LETWmmr3iAEQktW,247160,4
5AH31dDNgxCMGDdxubNNn4,NEL,Fuerza Regida,88,latin,modern,0.69,0.482,7,-6.335,0,0.2,0.523,0.0004,0.0728,0.356,100.029,audio_features,spotify:track:5AH31dDNgxCMGDdxubNNn4,https://api.spotify.com/v1/tracks/5AH31dDNgxCMGDdxubNNn4,https://api.spotify.com/v1/audio-analysis/5AH31dDNgxCMGDdxubNNn4,149074,4
1BJJbSX6muJVF2AK7uH1x4,Move,"Adam Port, Stryv, Keinemusik, Orso, Malachiii",86,gaming,modern,0.727,0.782,8,-8.529,0,0.042,0.0563,0.336,0.225,0.655,119.992,audio_features,spotify:track:1BJJbSX6muJVF2AK7uH1x4,https://api.spotify.com/v1/tracks/1BJJbSX6muJVF2AK7uH1x4,https://api.spotify.com/v1/audio-analysis/1BJJbSX6muJVF2AK7uH1x4,177599,4
46kspZSY3aKmwQe7O77fCC,we can't be friends (wait for your love),Ariana Grande,81,pop,mainstream,0.645,0.646,5,-8.334,1,0.0427,0.0615,3.04e-05,0.074,0.295,115.842,audio_features,spotify:track:46kspZSY3aKmwQe7O77fCC,https://api.spotify.com/v1/tracks/46kspZSY3aKmwQe7O77fCC,https://api.spotify.com/v1/audio-analysis/46kspZSY3aKmwQe7O77fCC,228639,4
60u6hcpH5Qm1M3xESdNBrB,Frente al Mar,Beéle,79,latin,modern,0.75,0.682,10,-3.825,1,0.0945,0.168,1.28e-06,0.112,0.618,100.036,audio_features,spotify:track:60u6hcpH5Qm1M3xESdNBrB,https://api.spotify.com/v1/tracks/60u6hcpH5Qm1M3xESdNBrB,https://api.spotify.com/v1/audio-analysis/60u6hcpH5Qm1M3xESdNBrB,165178,4
2nYeyMeqYDiFSYYtl2BWD6,Piece of My Heart (feat. Brent Faiyaz),"Wizkid, Brent Faiyaz",77,arabic,modern,0.737,0.648,1,-5.493,1,0.138,0.252,6.92e-06,0.105,0.746,93.2,audio_features,spotify:track:2nYeyMeqYDiFSYYtl2BWD6,https://api.spotify.com/v1/tracks/2nYeyMeqYDiFSYYtl2BWD6,https://api.spotify.com/v1/audio-analysis/2nYeyMeqYDiFSYYtl2BWD6,259354,4
43MifzVnh8W3jJN0xqU9jR,Wasted Summers,juju<3,78,rock,feel-good,0.633,0.643,0,-8.122,1,0.0252,0.106,0.00831,0.78,0.472,103.842,audio_features,spotify:track:43MifzVnh8W3jJN0xqU9jR,https://api.spotify.com/v1/tracks/43MifzVnh8W3jJN0xqU9jR,https://api.spotify.com/v1/audio-analysis/43MifzVnh8W3jJN0xqU9jR,130385,4
7hR22TOX3RorxJPcsz5Wbo,Love Somebody,Morgan Wallen,86,pop,mainstream,0.619,0.843,5,-5.348,0,0.0284,0.00948,0.000118,0.164,0.746,122.064,audio_features,spotify:track:7hR22TOX3RorxJPcsz5Wbo,https://api.spotify.com/v1/tracks/7hR22TOX3RorxJPcsz5Wbo,https://api.spotify.com/v1/audio-analysis/7hR22TOX3RorxJPcsz5Wbo,204829,4
